,AC_AREA,AXIS_FID,CLOUD_SCORE,COVERAGE_SCORE,DATE_ACQUIRED,DGO_Area,DGO_FID,DGO_WIDTH,DISTANCE,LANDSAT_PRODUCT_ID,ORDERING_F,Type_I,Type_II,Type_III,Type_IV,VEGETATION_AREA,VEGETATION_PERIMETER,WATER_AREA,WATER_PERIMETER,MEAN_AC_MNDWI,MEAN_AC_NDVI,MEAN_MNDWI,MEAN_NDVI,MEAN_WATER_MNDWI,MEAN_VEGETATION_MNDWI,MEAN_VEGETATION_NDVI,Type_V
296,1981,1,47,100,2020-01-10,2846102.731,42,1039.49551,82000,LC08_L2SP_137039_20200110_20200823_02_T1,1000042,1,2,3,0,19,717.8085698899462,31,1203.9956133846408,-0.09795227180771392,0.07779314366639521,-0.0979603187290921,0.07782214111882355,0.040871279511468,-0.1269404052083948,0.1590731940828475,0.0
297,3161,1,1,100,2020-01-26,2846102.731,42,1039.49551,82000,LC08_L2SP_137039_20200126_20200823_02_T1,1000042,1,2,3,0,0,0.0,444,5245.729150506161,-0.07910906821194293,0.030023954791750584,-0.07916912396275462,0.03008234330107565,0.0334390241846985,,,0.0
298,1379,1,68,100,2020-01-10,2846102.731,42,1039.49551,82000,LC08_L2SP_137040_20200110_20200823_02_T1,1000042,1,2,3,0,56,1366.5826387060238,0,0.0,-0.11220846916618116,0.08251864546495852,-0.11198545365487361,0.08243399954609895,,-0.12907057994899424,0.1665206796025105,0.0
299,3161,1,1,100,2020-01-26,2846102.731,42,1039.49551,82000,LC08_L2SP_137040_20200126_20200823_02_T1,1000042,1,2,3,0,0,0.0,440,5319.992569137515,-0.08011110346293732,0.030468101550152903,-0.08017804955882152,0.03053042086997842,0.0315468730003496,,,0.0
300,3161,1,0,100,2020-01-17,2846102.731,42,1039.49551,82000,LC08_L2SP_138039_20200117_20200823_02_T1,1000042,1,2,3,0,0,0.0,531,6267.286961123232,-0.07950347555610351,0.028644600753219146,-0.07958334635922415,0.028704498952775867,0.03259974226609455,,,0.0
301,2677,1,35,100,2020-01-02,2846102.731,42,1039.49551,82000,LE07_L2SP_137039_20200102_20200822_02_T1,1000042,1,2,3,0,0,0.0,576,7669.099384534428,-0.026666650991706585,0.01887381587139674,-0.02668430117035041,0.018886234328729268,0.02623631214258046,,,0.0
302,2860,1,24,100,2020-01-18,2846102.731,42,1039.49551,82000,LE07_L2SP_137039_20200118_20200822_02_T1,1000042,1,2,3,0,0,0.0,421,6051.520028463634,-0.07617692596151518,0.02146785164381839,-0.07617224974176377,0.021485750476106534,0.04580824483056565,,,0.0
303,2309,1,58,100,2020-01-02,2846102.731,42,1039.49551,82000,LE07_L2SP_137040_20200102_20200822_02_T1,1000042,1,2,3,0,0,0.0,341,6057.0343807479385,-0.04242929915385855,0.030036017730448495,-0.042443495221676425,0.03004064762162955,0.040078383325857975,,,0.0
304,2861,1,24,100,2020-01-18,2846102.731,42,1039.49551,82000,LE07_L2SP_137040_20200118_20200822_02_T1,1000042,1,2,3,0,0,0.0,417,5868.380929724358,-0.07774488069144078,0.02507168119995742,-0.07773429115117685,0.025080216960670997,0.04568822276033972,,,0.0
305,2483,1,42,100,2020-01-09,2846102.731,42,1039.49551,82000,LE07_L2SP_138039_20200109_20200822_02_T1,1000042,1,2,3,0,0,0.0,671,6220.829748268561,-0.042487879350667966,0.013319638426128336,-0.042630118721551515,0.013404085900038486,0.048919603374790635,,,0.0
306,2464,1,45,100,2020-01-25,2846102.731,42,1039.49551,82000,LE07_L2SP_138039_20200125_20200822_02_T1,1000042,1,2,3,0,0,0.0,497,6497.544720073166,-0.06421740909606617,0.014683349824277726,-0.0643262574371854,0.014751403489889597,0.04606931082560485,,,0.0
307,675,1,74,100,2020-01-10,1784262.275,43,216.56428,84000,LC08_L2SP_137039_20200110_20200823_02_T1,1000043,1,2,3,0,1,102.43001149568775,212,3702.173048022557,-0.0575652389257524,0.06332230384426132,-0.05743624753294576,0.0632545321676875,0.05772058691476958,,,0.0
308,1977,1,0,100,2020-01-26,1784262.275,43,216.56428,84000,LC08_L2SP_137039_20200126_20200823_02_T1,1000043,1,2,3,0,12,420.0154041063064,201,3947.650947264301,-0.08898433861020826,0.028006956766135672,-0.08910750698200386,0.028249152149032165,0.05049945741938643,-0.3214869820491587,0.2986265849015412,0.0
309,564,1,77,100,2020-01-10,1784262.275,43,216.56428,84000,LC08_L2SP_137040_20200110_20200823_02_T1,1000043,1,2,3,0,18,580.7148604676311,67,1457.0716338173288,-0.07381520581216225,0.06577615086680312,-0.07385850141091829,0.06599115228075417,0.05526619414656655,-0.10212256789095828,0.16206819701359482,0.0
310,1976,1,0,100,2020-01-26,1784262.275,43,216.56428,84000,LC08_L2SP_137040_20200126_20200823_02_T1,1000043,1,2,3,0,13,428.5768808238323,199,3903.661315147157,-0.08994230790083763,0.02837423763751518,-0.0901160652961988,0.028687165084976606,0.048772574316299944,-0.2800286767205149,0.2565639059831395,0.0
311,1976,1,0,100,2020-01-17,1784262.275,43,216.56428,84000,LC08_L2SP_138039_20200117_20200823_02_T1,1000043,1,2,3,0,9,354.3894202919745,219,4542.909311963734,-0.08850692117525769,0.02746938860107096,-0.08873535521977723,0.027759441161243126,0.05224644294626639,-0.3848888729221105,0.2873314057640888,0.0
312,1658,1,38,100,2020-01-02,1784262.275,43,216.56428,84000,LE07_L2SP_137039_20200102_20200822_02_T1,1000043,1,2,3,0,0,0.0,209,5715.192344931387,-0.03656277325506697,0.01616232852563583,-0.036529067061479306,0.016139674347881473,0.0343865637805092,,,0.0
313,1665,1,34,100,2020-01-18,1784262.275,43,216.56428,84000,LE07_L2SP_137039_20200118_20200822_02_T1,1000043,1,2,3,0,2,180.00642019105948,293,4905.208556996157,-0.05727970723696065,0.008390339544351347,-0.05735695420705403,0.008413727622017822,0.06313921272339391,-0.23403921054525872,0.19562870015034758,0.0
314,1563,1,52,100,2020-01-02,1784262.275,43,216.56428,84000,LE07_L2SP_137040_20200102_20200822_02_T1,1000043,1,2,3,0,0,0.0,176,4560.443497211253,-0.04942078158881143,0.024158763035178474,-0.04938642294429778,0.024137887380491333,0.044029144806712744,,,0.0
315,1665,1,34,100,2020-01-18,1784262.275,43,216.56428,84000,LE07_L2SP_137040_20200118_20200822_02_T1,1000043,1,2,3,0,4,342.4387399451903,293,5012.421122128025,-0.05898728714402592,0.01188604589167221,-0.059049764254298406,0.011907490643320437,0.0638819170684744,-0.21613151433835606,0.18488821837167604,0.0
316,1648,1,34,100,2020-01-09,1784262.275,43,216.56428,84000,LE07_L2SP_138039_20200109_20200822_02_T1,1000043,1,2,3,0,0,0.0,598,8505.242196017403,-0.01196237953360431,0.004417487348767594,-0.011889006673363626,0.004390295177373273,0.027036030636067156,,,0.0
317,1615,1,37,100,2020-01-25,1784262.275,43,216.56428,84000,LE07_L2SP_138039_20200125_20200822_02_T1,1000043,1,2,3,0,0,0.0,153,3623.7661168597283,-0.10755601313250353,0.025981374756292606,-0.10737942861005198,0.025978868264876324,0.05986707411498071,,,0.0
318,2265,1,19,100,2020-01-10,2168099.039,44,139.56361,86000,LC08_L2SP_137039_20200110_20200823_02_T1,1000044,2,3,0,0,26,652.1851691861053,296,4099.910026829455,-0.05334898405116934,0.043626727658971215,-0.053304380278600384,0.04361457212455721,0.059740440835793385,-0.1511534575946948,0.1838798497176112,0.0
319,2410,1,1,100,2020-01-26,2168099.039,44,139.56361,86000,LC08_L2SP_137039_20200126_20200823_02_T1,1000044,2,3,0,0,34,898.999526018554,61,2004.0573694537152,-0.08873002510371618,0.0330393867837259,-0.08872702749218961,0.03308864206431467,0.046888677189365124,-0.20509236957345123,0.17281634927214573,0.0
320,2127,1,23,100,2020-01-10,2168099.039,44,139.56361,86000,LC08_L2SP_137040_20200110_20200823_02_T1,1000044,2,3,0,0,73,1191.963000417693,145,2777.128958368375,-0.06641637485374646,0.04510325221634716,-0.06643844924635701,0.0451628002587425,0.05007059127783903,-0.16480800896178255,0.1921553611264077,0.0
321,2410,1,0,100,2020-01-26,2168099.039,44,139.56361,86000,LC08_L2SP_137040_20200126_20200823_02_T1,1000044,2,3,0,0,29,830.0475177202503,68,2114.176688278969,-0.08972860071553267,0.033379034291289536,-0.0897314779516224,0.03342558612783489,0.048197161383449025,-0.20178071788189136,0.1670785818817316,0.0
322,2410,1,1,100,2020-01-17,2168099.039,44,139.56361,86000,LC08_L2SP_138039_20200117_20200823_02_T1,1000044,2,3,0,0,31,801.5858507394197,111,2935.6790101123943,-0.08918455491125789,0.0326551536302974,-0.08923414489488987,0.03270572617805687,0.040484285214381355,-0.20230513956411797,0.17467145526169847,0.0
323,2083,1,32,100,2020-01-02,2168099.039,44,139.56361,86000,LE07_L2SP_137039_20200102_20200822_02_T1,1000044,2,3,0,0,0,0.0,77,3120.982332110361,-0.053158346987145846,0.022519348601187553,-0.05321538883169891,0.0225739310211594,0.01168845289771395,,,0.0
324,2102,1,28,100,2020-01-18,2168099.039,44,139.56361,86000,LE07_L2SP_137039_20200118_20200822_02_T1,1000044,2,3,0,0,6,370.7666109289881,73,3575.9744014183007,-0.0946322215910141,0.02753988722992034,-0.09462073089729695,0.027604499478134897,0.03223176624301167,-0.2103761331357341,0.15172287565152665,0.0
325,2075,1,39,100,2020-01-02,2168099.039,44,139.56361,86000,LE07_L2SP_137040_20200102_20200822_02_T1,1000044,2,3,0,0,0,0.0,99,3139.7690693092345,-0.05936106089271079,0.02831576032324848,-0.059386407233836674,0.028358497650675545,0.034305835014075865,,,0.0
326,2102,1,28,100,2020-01-18,2168099.039,44,139.56361,86000,LE07_L2SP_137040_20200118_20200822_02_T1,1000044,2,3,0,0,13,509.55124107179347,65,3066.3173465594627,-0.09659627686466281,0.031380828415037275,-0.09658737954388869,0.031446458467912136,0.028372912502240284,-0.21471780109488323,0.16103618426426936,0.0
327,1945,1,40,100,2020-01-09,2168099.039,44,139.56361,86000,LE07_L2SP_138039_20200109_20200822_02_T1,1000044,2,3,0,0,0,0.0,623,9139.319839451848,-0.023871616775011904,0.0029032379159643837,-0.023828057357892115,0.0029053803972528052,0.024999901829367135,,,0.0
328,1877,1,42,100,2020-01-25,2168099.039,44,139.56361,86000,LE07_L2SP_138039_20200125_20200822_02_T1,1000044,2,3,0,0,6,289.0421880966966,128,4219.202836942532,-0.07660567366068068,0.01841074533136773,-0.07652719503104669,0.01833849576794395,0.05140936296102767,,,0.0
329,1665,1,10,100,2020-01-10,1498115.5,45,664.88248,88000,LC08_L2SP_137039_20200110_20200823_02_T1,1000045,2,3,0,0,0,0.0,57,1503.6049439911715,-0.05724640164006765,0.03125706416353539,-0.057215496475854576,0.03127681499570326,0.03505008944379384,,,0.0
330,1665,1,1,100,2020-01-26,1498115.5,45,664.88248,88000,LC08_L2SP_137039_20200126_20200823_02_T1,1000045,2,3,0,0,0,0.0,143,3007.64280616907,-0.07916136564016206,0.021224540829340097,-0.07908730078472787,0.021184366257246404,0.05212914119659651,,,0.0
331,1641,1,14,100,2020-01-10,1498115.5,45,664.88248,88000,LC08_L2SP_137040_20200110_20200823_02_T1,1000045,2,3,0,0,0,0.0,53,1541.4112503456045,-0.05852179877195697,0.03106837547674696,-0.05852496152052708,0.031092250354497985,0.03082032590835298,,,0.0
332,1665,1,0,100,2020-01-26,1498115.5,45,664.88248,88000,LC08_L2SP_137040_20200126_20200823_02_T1,1000045,2,3,0,0,0,0.0,133,3019.641236306483,-0.07966828701538263,0.02153465171471622,-0.0795850722967744,0.021491131371013453,0.052781898739619304,,,0.0
333,1665,1,0,100,2020-01-17,1498115.5,45,664.88248,88000,LC08_L2SP_138039_20200117_20200823_02_T1,1000045,2,3,0,0,0,0.0,191,4030.0166574880773,-0.07485414473261781,0.01899043669789283,-0.07478917480532248,0.01896389588322634,0.054678237840259214,,,0.0
334,1376,1,39,100,2020-01-02,1498115.5,45,664.88248,88000,LE07_L2SP_137039_20200102_20200822_02_T1,1000045,2,3,0,0,0,0.0,175,4090.936554129957,-0.03599924501314266,0.009453468284693527,-0.035884378402753665,0.009433368447419089,0.030181862451460394,,,0.0
335,1405,1,34,100,2020-01-18,1498115.5,45,664.88248,88000,LE07_L2SP_137039_20200118_20200822_02_T1,1000045,2,3,0,0,0,0.0,223,5120.421780758491,-0.05760233761543026,0.005530960146572197,-0.05756836210040386,0.005458374698033852,0.06633997321516331,,,0.0
336,1336,1,47,100,2020-01-02,1498115.5,45,664.88248,88000,LE07_L2SP_137040_20200102_20200822_02_T1,1000045,2,3,0,0,0,0.0,162,3657.1591507884627,-0.04304941660223278,0.015555405259940666,-0.042965683473690876,0.015554657046285069,0.03737028345351393,,,0.0
337,1405,1,34,100,2020-01-18,1498115.5,45,664.88248,88000,LE07_L2SP_137040_20200118_20200822_02_T1,1000045,2,3,0,0,0,0.0,221,5065.69154188207,-0.05877596122698103,0.00885563806745236,-0.05872481676364198,0.00879035422249852,0.06587719299182039,,,0.0
338,1397,1,35,100,2020-01-09,1498115.5,45,664.88248,88000,LE07_L2SP_138039_20200109_20200822_02_T1,1000045,2,3,0,0,0,0.0,188,5457.854062620784,-0.06281717421577833,0.007539469280868913,-0.06277944913160782,0.007559743015035772,0.07130522691566356,,,0.0
339,1381,1,36,100,2020-01-25,1498115.5,45,664.88248,88000,LE07_L2SP_138039_20200125_20200822_02_T1,1000045,2,3,0,0,0,0.0,112,3098.130147995851,-0.09006037927184019,0.01758528857290977,-0.08992308130752287,0.017566146922213262,0.06137574971717873,,,0.0
340,1271,1,3,100,2020-01-10,1140876.121,46,1225.8685,90000,LC08_L2SP_137039_20200110_20200823_02_T1,1000046,3,0,0,0,1,102.42831835342895,83,1957.9014040800416,-0.07093796464221752,0.03508988912488541,-0.07096951734303839,0.035046746564517374,0.04187463567264432,-0.5945374735815314,0.49463276836158193,0.0
341,1271,1,1,100,2020-01-26,1140876.121,46,1225.8685,90000,LC08_L2SP_137039_20200126_20200823_02_T1,1000046,3,0,0,0,0,0.0,159,3525.7581287724693,-0.05902845859815585,0.01607592572347353,-0.05910834989031021,0.016075840113782283,0.04503135247344252,,,0.0
342,1271,1,4,100,2020-01-10,1140876.121,46,1225.8685,90000,LC08_L2SP_137040_20200110_20200823_02_T1,1000046,3,0,0,0,0,0.0,92,2337.9887207146126,-0.06811988767213668,0.03206881038456057,-0.06813156722798545,0.032009571879608754,0.03814770275309315,,,0.0
343,1271,1,1,100,2020-01-26,1140876.121,46,1225.8685,90000,LC08_L2SP_137040_20200126_20200823_02_T1,1000046,3,0,0,0,0,0.0,153,3415.993377556352,-0.05999773413948557,0.01649119965019753,-0.060086907738637604,0.01650004286326589,0.04571369150590252,,,0.0
344,1271,1,0,100,2020-01-17,1140876.121,46,1225.8685,90000,LC08_L2SP_138039_20200117_20200823_02_T1,1000046,3,0,0,0,0,0.0,204,3927.839353993115,-0.05326859891662905,0.013019692430500303,-0.05336424638274499,0.013043431805621517,0.04877116312585437,,,0.0
345,977,1,50,100,2020-01-02,1140876.121,46,1225.8685,90000,LE07_L2SP_137039_20200102_20200822_02_T1,1000046,3,0,0,0,0,0.0,236,3822.032909651373,-0.0249634164870054,0.007568839681100743,-0.025020587095149795,0.007459348034075458,0.029273868722938776,,,0.0
346,1003,1,42,100,2020-01-18,1140876.121,46,1225.8685,90000,LE07_L2SP_137039_20200118_20200822_02_T1,1000046,3,0,0,0,0,0.0,214,3788.6789697574736,-0.041569628223434955,0.004497923677659437,-0.04151399244330604,0.004472359828084558,0.059920099359895805,,,0.0
347,981,1,52,100,2020-01-02,1140876.121,46,1225.8685,90000,LE07_L2SP_137040_20200102_20200822_02_T1,1000046,3,0,0,0,0,0.0,246,3872.2655719494046,-0.025883951442444538,0.011514752168299485,-0.025906717257932227,0.011400824382659377,0.033849876532157125,,,0.0
348,1004,1,42,100,2020-01-18,1140876.121,46,1225.8685,90000,LE07_L2SP_137040_20200118_20200822_02_T1,1000046,3,0,0,0,0,0.0,213,3586.648697266358,-0.0430514587032167,0.007796030204334782,-0.042972285235644836,0.00775620611365158,0.0587710669055198,,,0.0
349,1089,1,34,100,2020-01-09,1140876.121,46,1225.8685,90000,LE07_L2SP_138039_20200109_20200822_02_T1,1000046,3,0,0,0,0,0.0,272,5134.574174510136,-0.031219005861093153,0.0012262935500809502,-0.03140615265698914,0.0012098624668231569,0.056545345167847004,,,0.0
350,1122,1,26,100,2020-01-25,1140876.121,46,1225.8685,90000,LE07_L2SP_138039_20200125_20200822_02_T1,1000046,3,0,0,0,0,0.0,166,3300.181086091804,-0.05900942283594519,0.010902793519507707,-0.059036965516655625,0.010929001790182899,0.058378843656769826,,,0.0
351,1714,1,2,100,2020-01-10,1538423.082,47,628.51191,92000,LC08_L2SP_137039_20200110_20200823_02_T1,1000047,2,3,5,0,0,0.0,222,4338.953294216403,-0.029459686174013375,0.020691218768695504,-0.029613980500700143,0.02070240258479882,0.022679541737775148,,,0.0
352,1714,1,1,100,2020-01-26,1538423.082,47,628.51191,92000,LC08_L2SP_137039_20200126_20200823_02_T1,1000047,2,3,5,0,0,0.0,47,1979.7686374103964,-0.06931344754026068,0.023189482813330244,-0.0695006089209427,0.02322319387302624,0.04840420670696449,,,0.0
353,1714,1,1,100,2020-01-10,1538423.082,47,628.51191,92000,LC08_L2SP_137040_20200110_20200823_02_T1,1000047,2,3,5,0,0,0.0,230,3990.6023005881093,-0.02894334559201476,0.020599112314316208,-0.02909634713709853,0.02061935225879523,0.02301329842950129,,,0.0
354,1714,1,0,100,2020-01-26,1538423.082,47,628.51191,92000,LC08_L2SP_137040_20200126_20200823_02_T1,1000047,2,3,5,0,0,0.0,45,1890.4892090666567,-0.07069422469656442,0.02374252295195501,-0.07087945342586,0.02377422238712423,0.04601848940181334,,,0.0
355,1714,1,1,100,2020-01-17,1538423.082,47,628.51191,92000,LC08_L2SP_138039_20200117_20200823_02_T1,1000047,2,3,5,0,0,0.0,106,3340.8543606728376,-0.06562084152641462,0.021183315622709732,-0.06580996995667793,0.021190682813434898,0.04770083804806394,,,0.0
356,1343,1,44,100,2020-01-02,1538423.082,47,628.51191,92000,LE07_L2SP_137039_20200102_20200822_02_T1,1000047,2,3,5,0,0,0.0,202,5132.8744544815145,-0.03219388331793196,0.011994617594371117,-0.03235757111814419,0.012005640909989696,0.03615520710491366,,,0.0
357,1400,1,35,100,2020-01-18,1538423.082,47,628.51191,92000,LE07_L2SP_137039_20200118_20200822_02_T1,1000047,2,3,5,0,0,0.0,177,5680.130378536294,-0.05515516197186711,0.010621891855122712,-0.0552018626691933,0.010631713524052764,0.05085251736974728,,,0.0
358,1342,1,45,100,2020-01-02,1538423.082,47,628.51191,92000,LE07_L2SP_137040_20200102_20200822_02_T1,1000047,2,3,5,0,0,0.0,191,4866.351094594346,-0.03476698719181661,0.016261308884795204,-0.034928308100801095,0.016272447139164252,0.0372556360511307,,,0.0
359,1402,1,35,100,2020-01-18,1538423.082,47,628.51191,92000,LE07_L2SP_137040_20200118_20200822_02_T1,1000047,2,3,5,0,0,0.0,181,5468.83673116948,-0.056535490191621005,0.014073835675830077,-0.05656086579719214,0.014076263820308113,0.05340722727602407,,,0.0
360,1437,1,37,100,2020-01-09,1538423.082,47,628.51191,92000,LE07_L2SP_138039_20200109_20200822_02_T1,1000047,2,3,5,0,0,0.0,283,5161.264050333348,-0.03815220701018374,0.007053916366469884,-0.03830216319555064,0.007027189866024332,0.045135356840705576,,,0.0
361,1442,1,32,100,2020-01-25,1538423.082,47,628.51191,92000,LE07_L2SP_138039_20200125_20200822_02_T1,1000047,2,3,5,0,0,0.0,75,2266.00382448261,-0.07467629229805516,0.014526443985530534,-0.07481302995319791,0.014543983093096366,0.06332817403153863,,,0.0
362,1697,1,4,100,2020-01-10,1527239.434,48,742.3631,94000,LC08_L2SP_137039_20200110_20200823_02_T1,1000048,2,3,5,0,0,0.0,545,6052.507537019406,-0.013110655643727565,0.007074528774432064,-0.0131069391516004,0.0070655329635629215,0.07681782936588613,,,0.0
363,1697,1,0,100,2020-01-26,1527239.434,48,742.3631,94000,LC08_L2SP_137039_20200126_20200823_02_T1,1000048,2,3,5,0,0,0.0,831,4877.450676200333,0.00904024670164617,-0.004963708686116328,0.008986500369601674,-0.004950706883579388,0.08991528480167708,,,0.0
364,1697,1,3,100,2020-01-10,1527239.434,48,742.3631,94000,LC08_L2SP_137040_20200110_20200823_02_T1,1000048,2,3,5,0,0,0.0,537,5785.830992923464,-0.014029423224948774,0.007519479175905626,-0.014015754157097066,0.007508687339074479,0.07594924513634023,,,0.0
365,1697,1,0,100,2020-01-26,1527239.434,48,742.3631,94000,LC08_L2SP_137040_20200126_20200823_02_T1,1000048,2,3,5,0,0,0.0,821,4925.952258648121,0.006562207630012568,-0.003975762755119912,0.0065226833248983465,-0.003973051740538943,0.08786669172692685,,,0.0
366,1697,1,0,100,2020-01-17,1527239.434,48,742.3631,94000,LC08_L2SP_138039_20200117_20200823_02_T1,1000048,2,3,5,0,0,0.0,736,4943.718377880472,0.0008649001276569213,-0.014352410447492919,0.000881091368700236,-0.014376885059837629,0.09114082170690821,,,0.0
367,1342,1,46,100,2020-01-02,1527239.434,48,742.3631,94000,LE07_L2SP_137039_20200102_20200822_02_T1,1000048,2,3,5,0,0,0.0,424,7126.716284834048,-0.01332345996046921,0.008953784446174265,-0.013289509411371766,0.008943790063149307,0.05125533946550528,,,0.0
368,1292,1,44,100,2020-01-18,1527239.434,48,742.3631,94000,LE07_L2SP_137039_20200118_20200822_02_T1,1000048,2,3,5,0,0,0.0,655,5434.146263095489,0.028139898895464668,-0.020848610238706104,0.028366797837816426,-0.02093624461473444,0.09827169882921816,,,0.0
369,1343,1,45,100,2020-01-02,1527239.434,48,742.3631,94000,LE07_L2SP_137040_20200102_20200822_02_T1,1000048,2,3,5,0,0,0.0,441,6886.992387464022,-0.015604009512550397,0.013106046517707323,-0.015569938565394448,0.013091313972617391,0.04581543743096322,,,0.0
370,1293,1,44,100,2020-01-18,1527239.434,48,742.3631,94000,LE07_L2SP_137040_20200118_20200822_02_T1,1000048,2,3,5,0,0,0.0,650,5466.836300459654,0.027394967198724498,-0.018517443690515188,0.027629730888571485,-0.018616087872179,0.09906132594623741,,,0.0
371,1497,1,28,100,2020-01-09,1527239.434,48,742.3631,94000,LE07_L2SP_138039_20200109_20200822_02_T1,1000048,2,3,5,0,0,0.0,527,7797.923572620053,-0.007689906066000744,0.00261937786958758,-0.007525695513044142,0.0026259572109438253,0.06391760255338204,,,0.0
372,1467,1,32,100,2020-01-25,1527239.434,48,742.3631,94000,LE07_L2SP_138039_20200125_20200822_02_T1,1000048,2,3,5,0,0,0.0,659,6051.826416871648,0.0018452999600117204,-0.007152054246820747,0.0017950551875486433,-0.0071829424734436275,0.088092685997448,,,0.0
373,2316,1,4,100,2020-01-10,2078408.403,49,457.66112,96000,LC08_L2SP_137039_20200110_20200823_02_T1,1000049,3,5,0,0,0,0.0,420,6060.139036734052,-0.03302175262693047,0.026201875389202746,-0.03281209884621318,0.02596883265752369,0.08703883165984096,,,0.0
374,2316,1,1,100,2020-01-26,2078408.403,49,457.66112,96000,LC08_L2SP_137039_20200126_20200823_02_T1,1000049,3,5,0,0,0,0.0,669,6089.380008762249,-0.028085366825233597,0.0152248281529496,-0.027880706822092937,0.015041390481341043,0.08018697808953526,,,0.0
375,2300,1,7,100,2020-01-10,2078408.403,49,457.66112,96000,LC08_L2SP_137040_20200110_20200823_02_T1,1000049,3,5,0,0,8,334.8651312614254,410,5902.623631914458,-0.033489783979379704,0.024859763005224026,-0.03326147305980576,0.024631436856384015,0.08681819261374144,-0.1462912669439162,0.16527827625029512,0.0
376,2316,1,1,100,2020-01-26,2078408.403,49,457.66112,96000,LC08_L2SP_137040_20200126_20200823_02_T1,1000049,3,5,0,0,0,0.0,669,6071.65599128606,-0.029122118907410607,0.015599668213664918,-0.028889041594682804,0.015403881802263004,0.07957573699889398,,,0.0
377,2316,1,0,100,2020-01-17,2078408.403,49,457.66112,96000,LC08_L2SP_138039_20200117_20200823_02_T1,1000049,3,5,0,0,0,0.0,619,5599.151160061047,-0.031048531907605998,0.006486483985582358,-0.03083057038596117,0.006306192261177538,0.08263916684773497,,,0.0
378,1835,1,42,100,2020-01-02,2078408.403,49,457.66112,96000,LE07_L2SP_137039_20200102_20200822_02_T1,1000049,3,5,0,0,0,0.0,414,6756.512697174764,-0.024734756839834348,0.012263559525663782,-0.02471986417029489,0.012262600738220468,0.07607871654875763,,,0.0
379,1812,1,40,100,2020-01-18,2078408.403,49,457.66112,96000,LE07_L2SP_137039_20200118_20200822_02_T1,1000049,3,5,0,0,4,254.16307896896353,599,6568.570414831084,-0.0063625992651854,-0.0032362325479556447,-0.006333068224678166,-0.003214981225926652,0.08384790672880307,,,0.0
380,1837,1,42,100,2020-01-02,2078408.403,49,457.66112,96000,LE07_L2SP_137040_20200102_20200822_02_T1,1000049,3,5,0,0,0,0.0,408,6652.380350524554,-0.0262777502112798,0.016159837583401268,-0.02628708497863302,0.016159402718677444,0.07418909817374476,,,0.0
381,1811,1,40,100,2020-01-18,2078408.403,49,457.66112,96000,LE07_L2SP_137040_20200118_20200822_02_T1,1000049,3,5,0,0,3,282.4254505956957,600,6579.15191130744,-0.00730288456060397,-0.00046608857676291713,-0.007277203997752716,-0.00045004468475243594,0.08302784472458812,,,0.0
382,2005,1,32,100,2020-01-09,2078408.403,49,457.66112,96000,LE07_L2SP_138039_20200109_20200822_02_T1,1000049,3,5,0,0,0,0.0,305,6676.522734404701,-0.034576315696247514,0.013887644262638792,-0.0343601826026601,0.013677093614805529,0.0573823907134796,,,0.0
383,2010,1,32,100,2020-01-25,2078408.403,49,457.66112,96000,LE07_L2SP_138039_20200125_20200822_02_T1,1000049,3,5,0,0,0,0.0,707,6690.545521793087,-0.01165987893631797,0.001620420457826156,-0.011214359805050787,0.0013241435644430334,0.0823006558925331,,,0.0
384,2299,1,4,100,2020-01-10,2073739.834,50,2553.82507,98000,LC08_L2SP_137039_20200110_20200823_02_T1,1000050,3,5,0,0,3,217.07874926082908,519,6094.670993653472,-0.03614982154870852,0.027186217871083235,-0.03624946748465522,0.027198882561809946,0.06326168344381121,-0.19106309285650092,0.1894849927140486,0.0
385,2299,1,0,100,2020-01-26,2073739.834,50,2553.82507,98000,LC08_L2SP_137039_20200126_20200823_02_T1,1000050,3,5,0,0,0,0.0,785,6300.642495676572,-0.020440984253656137,0.014181667215763282,-0.02049564302173623,0.014156251516010939,0.08185666549674876,,,0.0
386,2283,1,7,100,2020-01-10,2073739.834,50,2553.82507,98000,LC08_L2SP_137040_20200110_20200823_02_T1,1000050,3,5,0,0,3,217.07874926082908,523,6186.208097151729,-0.03465310950724226,0.024884448067159365,-0.03474545576512137,0.024891864418124354,0.06705306173500676,-0.19657874864224675,0.1940011623909893,0.0
387,2299,1,0,100,2020-01-26,2073739.834,50,2553.82507,98000,LC08_L2SP_137040_20200126_20200823_02_T1,1000050,3,5,0,0,0,0.0,782,6341.487179237932,-0.020386063513538666,0.013866740743734196,-0.020439195335055706,0.013836156024625883,0.08092571910068912,,,0.0
388,2299,1,0,100,2020-01-17,2073739.834,50,2553.82507,98000,LC08_L2SP_138039_20200117_20200823_02_T1,1000050,3,5,0,0,1,102.42478525906579,536,5709.354859968424,-0.03696616240066067,0.0132631446402983,-0.03702889961273109,0.013189894583568075,0.07790521629299062,-0.20977198697068403,0.20804913893808644,0.0
389,1866,1,37,100,2020-01-02,2073739.834,50,2553.82507,98000,LE07_L2SP_137039_20200102_20200822_02_T1,1000050,3,5,0,0,0,0.0,677,9604.683530861408,-0.013188154084817308,0.0009372735880049115,-0.013306097446390292,0.000984611029822879,0.05983671479862488,,,0.0
